tx_count,avg_value,max_value,median_gas_price,unique_receivers,unique_senders,tx_per_day,in_tx_count,out_tx_count,in_out_ratio,self_tx_ratio,max_tx_in_1h,max_tx_in_5min,tx_time_std,zero_value_tx_ratio,high_value_tx_ratio,short_time_repeated_tx
41,0.0,0.0,0.002195164,1,1,2.714715745719173,0,41,0.0,0.0,2,1,110848.69545863882,1.0,0.0,0.975609756097561
1,4.44e-16,4.44e-16,0.001769771,1,1,0.0,0,1,0.0,0.0,1,1,,0.0,0.0,0.0
11384,0.0,0.0,0.008149595,2,1,77.06235015748155,0,1000,0.0,0.0,7,1,14790.95932102667,0.08784258608573436,0.0,0.0876669009135629
8071,0.0,0.0,0.0020591095,25,1,374.656765141071,0,1000,0.0,0.0,19,7,7075.362401006079,0.12390038409119068,0.0,0.12080287448891092
48,0.005482812025464817,0.07304200000000001,0.0084420415,37,3,0.08046561402721784,3,46,0.06521739130434782,0.020833333333333332,4,3,1906694.5870258806,0.6666666666666666,0.020833333333333332,0.22916666666666666
2135,5e-07,0.0005,0.002764425,6,2,200.66357000663572,1,999,0.001001001001001001,0.0,7,2,3850.7789035716787,0.4679156908665105,0.000468384074941452,0.46557377049180326
45,0.006455192036719798,0.08792896,0.0046325,11,3,0.67181239016956,19,26,0.7307692307692307,0.0,6,3,283860.9142793034,0.08888888888888889,0.022222222222222223,0.7555555555555555
2,0.0004,0.0008,1.000758643,2,2,669.767441860465,1,1,1.0,0.0,2,1,,0.5,0.5,0.0
2,3.6e-17,7.2e-17,0.0021768125,2,1,1920.0,0,2,0.0,0.0,2,2,,0.5,0.5,0.0
1,2.96056441611e-07,2.96056441611e-07,0.002234493,1,1,0.0,0,1,0.0,0.0,1,1,,0.0,0.0,0.0
2,1.415672630605e-07,2.83134525233e-07,0.001740986,2,1,43200.0,0,2,0.0,0.0,2,2,,0.0,0.5,0.0
1,4.44e-16,4.44e-16,0.001752,1,1,0.0,0,1,0.0,0.0,1,1,,0.0,0.0,0.0
192636,0.0,0.0,0.0012541725,1,1,491226.91694705153,0,1000,0.0,0.0,169,29,69.28649344052198,0.005191137689736083,0.0,0.0051859465520463464
154,0.008369407365742544,0.18172687,0.0081942905,11,7,0.7660213877574519,6,148,0.04054054054054054,0.0,4,2,78630.29152290235,0.9155844155844156,0.012987012987012988,0.9285714285714286
482,0.000324433826967641,0.03603571692414136,0.0066678635,127,6,0.7853787035276865,20,464,0.04310344827586207,0.004149377593360996,31,7,359543.17434728635,0.5352697095435685,0.01037344398340249,0.7365145228215768
339095,0.037677354,1.0,0.002642922,486,498,568536.2105099744,503,497,1.012072434607646,0.0,85,14,49.69843699806732,3.538831300962857e-05,2.949026084135714e-05,0.001515799407245757
2,0.0004,0.0008,1.000748281,2,2,543.3962264150944,1,1,1.0,0.0,2,1,,0.5,0.5,0.0
50551,0.0,0.0,0.0015586475,1,1,72866.3063063063,0,1000,0.0,0.0,60,5,0.2969450331381396,0.019782002334276277,0.0,0.019762220331942
3150,0.0,0.0,0.0010320785,1,1,14655.89660743134,0,1000,0.0,0.0,244,29,19.80010506380524,0.31746031746031744,0.0,0.31682539682539684
9365,1.112042044482707e-06,0.001112042044482707,0.002350825,2,2,4168.39762611276,1,999,0.001001001001001001,0.0,48,13,239.20918112593472,0.10667378537106247,0.00010678056593699947,0.10656700480512547
6,0.011513333333333334,0.04528,0.002245537,2,4,0.06609698814997285,5,1,5.0,0.0,2,1,3429430.440315418,0.16666666666666666,0.16666666666666666,0.6666666666666666
60,3.6032392724490987,11.407306389795796,0.003026873,2,6,0.30632768766204965,32,28,1.1428571428571428,0.0,5,2,515058.64129812364,0.0,0.016666666666666666,0.9666666666666667
2,4.85e-17,9.7e-17,0.002206431,2,1,1878.2608695652173,0,2,0.0,0.0,2,1,,0.5,0.5,0.0
2,4.45e-17,8.9e-17,0.0022201375,2,1,1878.2608695652173,0,2,0.0,0.0,2,2,,0.5,0.5,0.0
2137,5e-07,0.0005,0.0027501525,6,2,207.82977114015696,1,999,0.001001001001001001,0.0,8,2,3224.2814788997157,0.4674777725783809,0.0004679457182966776,0.4651380439868975
1,4.44e-16,4.44e-16,0.001767262,1,1,0.0,0,1,0.0,0.0,1,1,,0.0,0.0,0.0
86423,0.0,0.0,0.0260701605,1,1,61324.117540776264,0,1000,0.0,0.0,73,21,335.0012390886223,0.011570993832660288,0.0,0.011559422838827627
